ID,Age,Gender
00008478,34,F
00040146,10,F
00050789,23,M
00030015,22,M
00046213,29,M
00082334,44,M
00027044,44,M
00003811,6,F
00076614,22,M
00058533,37,M
00048661,10,M
00078538,23,F
00064970,11,F
00050894,40,M
00036871,14,F
00022582,23,F
00063226,17,F
00075475,71,M
00056187,49,M
00009624,6,F
00072176,25,F
00067219,22,M
00066422,27,F
00009335,15,F
00032928,40,F
00037780,78,F
00029940,32,M
00056429,29,F
00075994,38,F
00062930,16,F
00085971,11,F
00046192,45,F
00086654,10,F
00065521,41,M
00032714,32,F
00092719,9,F
00092072,7,M
00044404,28,F
00039511,6,M
00062310,53,F
00062989,20,F
00070079,15,M
00052851,57,M
00055764,13,M
00059494,12,M
00076667,32,M
00050382,17,M
00083033,10,M
00076596,23,F
00051291,23,F
00028536,39,M
00047333,26,F
00025513,39,F
00059338,18,F
00064321,24,M
00069241,13,M
00068119,30,M
00050054,30,M
00066410,9,F
00001178,10,M
00020048,36,F
00019537,19,M
00025786,20,F
00058392,12,F
00023471,7,M
00063629,12,F
00021909,27,M
00066720,9,F
00089576,25,M
00061809,37,F
00065108,28,F
00022310,74,F
00087592,13,M
00040042,12,F
00085706,14,M
00027039,5,F
00066309,11,F
00048628,45,F
00044801,37,M
00070183,22,M
00021721,21,F
00036980,29,F
00048852,26,M
00066785,4,M
00043521,24,M
00009340,11,F
00004130,30,M
00039588,21,F
00027527,23,M
00084572,6,F
00022566,5,M
00024496,14,F
00056141,8,F
00071175,57,M
00039934,26,M
00021620,9,M
00039291,45,F
00036176,46,M
00042301,42,M
00091050,23,M
00088821,45,F
00081464,14,F
00092594,8,F
00061349,10,F
00019395,23,F
00059288,11,F
00081885,45,F
00043751,8,M
00009912,7,F
00067698,40,F
00058038,12,F
00056615,44,F
00031493,20,F
00015244,46,F
00043325,13,F
00037634,19,F
00039079,34,F
00063071,44,M
00046890,4,M
00035983,8,F
00041112,58,F
00062958,20,F
00027127,28,M
00035701,8,M
00082255,9,M
00067177,43,F
00001451,25,M
00069121,12,M
00080156,8,M
00087867,46,M
00052188,10,F
00004844,32,M
00084097,30,F
00091682,40,F
00037429,41,F
00040103,20,F
00005364,15,M
00001828,29,M
00030853,37,M
00049512,45,M
00058760,29,M
00088247,17,M
00027613,26,F
00085605,25,M
00061060,12,M
00006933,9,M
00018599,48,F
00059657,22,F
00056043,43,F
00066977,18,M
00043560,15,F
00092632,16,M
00062038,8,F
00001881,44,M
00044696,41,F
00085336,5,M
00087561,15,F
00065092,8,F
00094532,10,F
00034790,5,M
00047361,11,M
00091939,49,M
00050813,22,F
00092083,7,M
00060499,12,F
00067982,10,F
00055386,43,F
00019206,25,F
00037208,50,F
00081868,14,F
00004240,22,M
00065463,42,M
00026337,10,M
00084062,35,F
00087090,10,F
00069488,10,M
00029113,10,F
00018182,43,M
00029144,7,M
00053039,6,M
00070251,20,M
00047688,26,M
00035250,16,F
00022225,3,M
00054346,23,M
00046749,50,F
00071567,18,F
00035832,23,F
00067637,32,F
00014109,10,M
00024134,34,F
00085099,50,M
00092933,9,F
00074493,38,M
00042453,25,M
00075769,25,M
00038078,38,F
00046330,20,M
00029638,86,M
00094727,40,F
00089568,57,F
00087149,38,F
00091181,9,M
00024998,29,F
00018330,13,M
00066474,40,F
00069945,10,F
00051166,4,F
00094587,10,F
00037069,73,F
00006613,10,F
00060466,23,F
00060184,37,M
00044421,22,F
00085209,42,F
00079925,28,F
00086433,28,M
00062863,21,M
00094430,7,F
00027301,40,F
00019439,43,M
00061793,13,M
00040132,10,F
00056330,35,F
00086418,19,F
00088883,52,F
00081621,26,M
00071290,9,M
00059820,12,M
00003157,37,F
00051412,25,M
00048315,21,F
00066153,32,F
00079975,8,F
00091227,25,M
00085423,25,F
00029625,10,F
00030891,44,F
00038964,29,F
00028073,29,M
00064509,29,M
00073756,7,M
00050215,69,F
00017262,13,F
00078108,35,F
00051350,32,F
00017007,35,F
00082025,14,M
00045325,8,M
00086820,71,F
00043718,24,M
00022080,28,M
00082143,14,M
00044592,14,M
00020894,24,F
00043280,14,M
00084182,18,M
00043578,46,M
00034292,21,F
00071017,10,M
00062222,8,M
00019683,41,M
00038972,21,M
00057467,64,M
00041512,45,F
00092677,61,F
00047510,5,F
00082254,50,F
00022873,45,M
00029107,8,M
00076613,22,F
00081574,17,M
00080615,21,F
00005657,44,F
00049659,10,F
00015549,9,F
00025156,39,M
00036576,10,M
00036542,27,M
00087703,14,M
00009464,40,F
00001696,10,M
00064966,38,M
00047051,32,F
00093699,28,F
00007012,9,M
00043595,28,M
00087788,13,M
00051615,31,F
00046525,22,F
00070129,8,F
00007158,38,M
00044541,31,M
00007275,45,F
00048472,40,F
00038075,10,F
00092846,40,M
00089765,13,F
00025555,27,F
00047286,37,F
00082246,14,F
00078882,17,M
00079513,16,M
00028621,6,M
00056612,7,F
00064809,17,M
00004004,46,F
00053498,26,F
00081237,49,M
00021865,18,M
00058289,71,F
00007852,6,F
00076964,15,F
00079092,37,F
00053221,11,F
00034786,31,F
00074705,13,F
00085621,39,M
00086511,32,M
00016989,8,M
00031087,16,M
00076705,16,F
00028592,36,F
00024341,27,F
00072741,40,M
00054415,30,M
00034847,45,F
00077961,33,F
00016150,42,M
00064789,21,M
00070511,35,F
00028874,20,M
00022795,29,F
00054193,29,F
00076865,38,M
00055095,28,M
00049109,35,M
00049823,44,M
00041077,39,M
00060068,29,F
00024287,74,F
00021670,22,F
00077392,32,F
00002690,32,M
00060361,41,F
00071277,34,M
00085692,34,M
00008683,11,F
00028417,60,M
00085906,21,M
00090347,34,M
00039066,74,F
00027526,28,M
00031919,13,M
00003447,25,F
00053042,43,M
00041993,50,F
00095107,11,M
00002483,37,F
00084548,36,M
00072523,23,M
00076124,28,F
00085307,11,M
00009106,41,F
00021555,24,M
00027689,36,M
00051998,20,M
00072368,26,F
00070548,29,F
00058600,41,F
00001880,10,F
00088293,11,F
00027944,29,M
00082526,19,M
00048406,12,F
00055794,13,M
00036379,10,F
00036144,9,F
00057352,66,M
00067489,23,F
00008312,15,F
00037725,11,F
00049593,36,M
00031789,15,F
00047335,25,M
00021197,30,M
00009635,11,F
00000496,23,F
00001374,5,F
00041868,40,M
00080631,20,F
00047498,8,F
00041348,18,M
00037189,4,M
00046863,24,M
00043848,6,M
00061527,37,F
00035554,33,M
00062806,26,F
00015202,7,M
00028334,32,F
00046442,34,F
00035532,24,F
00032237,8,M
00057419,6,F
00087752,48,F
00082849,19,F
00044751,16,F
00069998,53,M
00001771,5,F
00035951,6,M
00022844,8,M
00048062,6,F
00015403,21,M
00051216,4,M
00018175,6,M
00020850,38,F
00035232,56,F
00028688,33,F
00063394,26,M
00038267,15,M
00004451,50,M
00052213,17,M
00045380,17,M
00019749,42,F
00066035,8,M
00047566,44,F
00085771,14,M
00061620,26,F
00053530,14,F
00080253,36,F
00078800,45,F
00001209,10,M
00071058,10,F
00076563,24,M
00067797,39,F
00073694,12,F
00034399,21,F
00018901,18,F
00066552,33,F
00078535,27,F
00078722,12,M
00091671,48,M
00058263,12,F
00080925,22,M
00087692,22,F
00091730,19,F
00063639,29,F
00023371,51,F
00047521,28,M
00060651,24,F
00048821,11,F
00088703,27,M
00044429,59,M
00043572,15,M
00079132,6,F
00040386,27,M
00052780,21,M
00090839,15,F
00087129,6,M
00039861,39,F
00079822,44,M
00037699,34,M
00028008,46,M
00047207,6,F
00049588,7,M
00082903,26,F
00029378,40,F
00090703,48,M
00019111,25,M
00089200,11,M
00072369,8,M
00051310,24,M
00017660,8,M
00033752,25,M
00053123,24,M
00021607,41,M
00058813,26,M
00078941,34,M
00037255,23,M
00066031,44,F
00036060,48,F
00075834,24,M
00077281,10,F
00037667,14,F
00084332,8,M
00082354,14,F
00094110,20,F
00009987,26,F
00039625,59,M
00092232,11,M
00069853,10,F
00082276,71,F
00078299,7,M
00062344,25,M
00076471,24,F
00077190,15,F
00025295,48,F
00088901,47,M
00040439,41,M
00091388,11,F
00084174,20,M
00042339,31,M
00047089,40,M
00066333,67,M
00094999,11,F
00066791,14,M
00021156,41,M
00090753,20,M
00093791,16,M
00094022,44,F
00051694,14,F
00057431,26,M
00042556,23,F
00073500,23,M
00074031,29,F
00089184,9,M
00062088,24,F
00040282,40,F
00093489,19,F
00088578,55,M
00023783,10,F
00089251,45,F
00038086,27,M
00014718,5,M
00051907,12,F
00014401,43,M
00083298,49,M
00058220,46,F
00090341,14,F
00051430,25,M
00026622,41,F
00063697,38,F
00063733,31,F
00084748,28,M
00022654,10,M
00045664,16,M
00073163,14,M
00018264,9,F
00038825,20,M
00076420,9,M
00040290,50,F
00020693,51,F
00077227,23,F
00017713,12,F
00059809,12,F
00081914,23,M
00091191,6,M
00008983,56,M
00049883,34,M
00057458,64,F
00046802,11,F
00091435,15,F
00053408,16,F
00082382,53,F
00035033,12,F
00031768,16,M
00069844,5,F
00028469,33,F
00068463,9,F
00055599,43,M
00004188,24,F
00088112,36,M
00061140,44,M
00041757,11,F
00078042,49,M
00022431,11,M
00050644,12,F
00028824,5,F
00006300,25,F
00052010,22,F
00028061,30,F
00078350,11,M
00045135,52,F
00044283,17,M
00069089,10,M
00078079,45,F
00047323,40,M
00061374,14,F
00060393,52,M
00004958,7,F
00089224,75,F
00087282,10,F
00065030,46,F
00070295,31,F
00029803,29,F
00053880,26,M
00065644,25,F
00072776,14,F
00026794,53,F
00087254,12,M
00071837,39,F
00058618,27,F
00047577,9,F
00064851,20,F
00057503,22,F
00070341,44,M
00020371,13,M
00028716,15,F
00006749,15,M
00061145,21,M
00032594,7,M
00038440,23,F
00052760,43,F
00023382,44,M
00088230,13,F
00045933,40,F
00006377,49,M
00085363,28,M
00061104,12,F
00094893,42,F
00051821,14,M
00048317,10,F
00064182,19,F
00084470,38,F
00032098,32,M
00044610,8,F
00085108,36,F
00029038,9,M
00075729,32,F
00043241,18,M
00079723,5,F
00023567,45,M
00004213,37,M
00021399,43,F
00025177,26,F
00094682,28,F
00056008,21,F
00075851,24,F
00032591,23,F
00017327,42,M
00016613,12,M
00055358,35,M
00000676,37,F
00090165,14,F
00067347,10,M
00027978,7,M
00041948,17,M
00001786,24,M
00017593,8,M
00083718,27,F
00046530,36,M
00009176,10,M
00081442,24,F
00021898,21,F
00067776,44,M
00071007,9,F
00054191,24,M
00037400,6,F
00079612,30,M
00038374,15,M
00092202,39,M
00081216,22,F
00051088,45,F
00048788,39,M
00005771,23,F
00092948,50,F
00050243,5,F
00064051,6,F
00059980,48,F
00041696,13,M
00094861,9,F
00052962,30,F
00028288,26,F
00066951,11,F
00056397,31,M
00081865,15,F
00029879,23,F
00054508,34,M
00049270,35,M
00020494,25,M
00022893,43,M
00069846,68,F
00020175,33,F
00087109,40,F
00019331,53,M
00069784,13,F
00075916,11,F
00004144,28,F
00023069,40,F
00067437,23,F
00092174,40,F
00084334,51,M
00051341,43,M
00063659,28,M
00089922,23,M
00028388,22,M
00051208,11,F
00033027,9,F
00039387,21,M
00084750,27,F
00040749,50,M
00092799,22,F
00048359,25,M
00040493,10,M
00038426,22,F
00005526,42,F
00072318,27,M
00072226,40,F
00044825,26,F
00028712,9,M
00076081,19,M
00027840,8,M
00086907,44,F
00086197,15,F
00067676,43,M
00069427,6,M
00054887,69,F
00035068,10,F
00033537,17,M
00087759,9,M
00008452,70,F
00032993,14,F
00006778,10,F
00072367,33,F
00040831,9,F
00022232,20,F
00035030,12,M
00089463,14,M
00065947,33,M
00076026,16,F
00045660,46,M
00072887,4,F
00055409,13,M
00041798,33,M
00006239,10,M
00092773,9,F
00040039,12,M
00055467,21,F
00069095,16,M
00088518,11,M
00076950,36,F
00081322,21,F
00050441,12,F
00069315,10,M
00006628,25,F
00036645,62,M
00002894,11,F
00000271,40,F
00091379,24,F
00000419,34,M
00015884,38,F
00034179,30,M
00035795,53,F
00043588,16,F
00070349,50,M
00089443,66,M
00093271,45,F
00043938,43,M
00026670,28,F
00039984,27,F
00000286,47,M
00086771,44,F
00052374,25,M
00020631,36,M
00002549,10,M
00063302,46,M
00025512,27,F
00067626,38,F
00068499,9,F
00046241,6,M
00043203,45,M
00065853,27,F
00052325,37,F
00004856,18,M
00026555,10,M
00074908,33,F
00024982,13,M
00015265,23,F
00032345,36,M
00077829,22,M
00087095,36,F
00061368,35,M
00019617,7,F
00017103,16,M
00039709,21,F
00058091,71,F
00043749,9,M
00002020,36,F
00035565,8,M
00000772,21,F
00054056,30,F
00029219,38,F
00021478,21,F
00007364,10,F
00041263,31,M
00067277,41,F
00040616,41,M
00080116,51,M
00027221,18,F
00065578,12,M
00029444,10,F
00050048,26,M
00075818,30,F
00054178,39,F
00082183,42,M
00032332,61,M
00015114,12,M
00076619,37,F
00009796,27,F
00037525,9,F
00043866,11,F
00058226,39,M
00002154,9,F
00059751,46,M
00074501,26,F
00005669,6,M
00061617,54,M
00075365,14,F
00087046,9,F
00085468,76,M
00006928,20,M
00052246,24,F
00048425,10,M
00004869,14,M
00069480,8,F
00028850,12,F
00044376,27,F
00041131,39,F
00072608,43,M
00022996,3,F
00007387,75,F
00084039,45,F
00070415,12,M
00088604,27,M
00015673,10,M
00041193,27,M
00038403,4,F
00022864,8,M
00027233,15,M
00071115,10,M
00067066,32,F
00060645,19,F
00021239,22,M
00008188,43,F
00038061,28,F
00047484,70,F
00055099,30,F
00007790,22,F
00045192,11,M
00020995,56,F
00089611,14,M
00069093,49,M
00034372,12,M
00045721,48,M
00043367,16,M
00092201,13,F
00008852,20,M
00065852,35,M
00046211,28,M
00077310,35,M
00017665,6,F
00030067,64,F
00060455,44,M
00072100,47,F
00042276,35,M
00043904,20,F
00054020,8,M
00067138,27,M
00043071,22,F
00093005,12,M
00030508,26,M
00077140,9,F
00089710,12,M
00034711,7,F
00001084,41,M
00049166,11,M
00086111,14,M
00042213,58,F
00008918,5,M
00060179,42,M
00009865,44,F
00081547,40,M
00061419,42,M
00030617,47,M
00088429,26,F
00087816,39,F
00046971,21,M
00060959,44,M
00025989,64,F
00021110,8,F
00055051,43,M
00080829,18,F
00080278,10,M
00047690,6,F
00050508,23,F
00071710,30,F
00085449,73,M
00075937,19,M
00005839,44,F
00071653,8,F
00056241,6,F
00059667,21,M
00009400,10,F
00083730,67,M
00092819,13,M
00073735,50,M
00030583,38,F
00039293,49,M
00080864,9,M
00029008,10,M
00062862,41,M
00056924,33,M
00066711,49,M
00006592,11,M
00093526,21,F
00001023,46,F
00088001,28,F
00065546,46,F
00001535,15,M
00060026,32,M
00075562,23,F
00027012,29,F
00007914,58,F
00061530,15,F
00060053,20,M
00007359,22,M
00040741,34,F
00035118,19,F
00018753,23,M
00039582,42,M
00049578,8,F
00072739,39,M
00014642,6,M
00047650,50,M
00000920,42,F
00072585,8,M
00032698,68,F
00064296,19,M
00009393,52,F
00023490,13,M
00084456,25,M
00064553,22,M
00056431,36,M
00032308,9,M
00063179,17,F
00050087,24,M
00000205,8,M
00086514,40,M
00041989,23,M
00039318,57,F
00026793,34,M
00051213,50,M
00080629,20,M
00009666,9,F
00041254,36,M
00064389,22,M
00067300,35,F
00092800,26,F
00028398,18,M
00044527,16,F
00061471,12,M
00087269,9,M
00014242,32,M
00032681,40,F
00093700,27,F
00077023,16,F
00069443,23,F
00018076,13,F
00003546,35,M
00020679,23,M
00050279,12,F
00087481,4,F
00015224,10,F
00072070,9,M
00065943,9,F
00036299,8,F
00076268,47,M
00028509,26,F
00050956,42,M
00001536,26,M
00044894,55,F
00038878,10,F
00094601,6,M
00008395,11,F
00036043,24,M
00055665,25,M
00093844,64,M
00064655,24,M
00006021,58,F
00039942,51,F
00019680,36,F
00040759,7,M
00080429,29,M
00055916,54,M
00039378,7,F
00025031,20,F
00033829,31,F
00074339,43,M
00003089,9,F
00085873,34,M
00040701,10,F
00039502,26,F
00045107,27,M
00064786,16,M
00081809,20,M
00050591,11,F
00008692,34,M
00078871,22,M
00094521,23,M
00035859,7,M
00069940,64,F
00074834,40,F
00014164,52,F
00034631,24,F
00019119,40,M
00090704,29,M
00082332,29,F
00065548,21,F
00008302,41,F
00061690,27,F
00077990,26,F
00021572,48,M
00036049,11,F
00089421,25,M
00053745,44,M
00039328,44,F
00086169,21,F
00057894,14,F
00081416,43,M
00022202,14,F
00070306,29,F
00061232,21,M
00042865,27,M
00009707,26,M
00080441,20,M
00065611,24,F
00033775,28,M
00047674,43,F
00062741,19,M
00064823,47,F
00069958,8,M
00035367,11,F
00086006,35,F
00054113,12,F
00091798,17,M
00064143,22,M
00050881,39,F
00062570,25,F
00040466,39,M
00057425,29,M
00059411,18,F
00065306,8,M
00056730,54,F
00054513,16,F
00039437,19,F
00090337,20,F
00006167,9,M
00074166,6,F
00007869,17,F
00060564,30,F
00063552,8,F
00070832,5,F
00087733,13,F
00039980,11,F
00004799,10,F
00086483,42,F
00092518,27,M
00049163,42,M
00006358,5,F
00062762,25,F
00063295,13,M
00050805,40,F
00086352,5,F
00084077,28,M
00069364,56,M
00093973,7,F
00016558,18,F
00039023,25,M
00035405,12,M
00078052,16,F
00067248,11,F
00009034,41,F
00023897,29,M
00021082,18,F
00088461,43,M
00019926,29,F
00067549,33,M
00068601,8,F
00016750,42,F
00035717,26,F
00026128,16,F
00005319,40,F
00065876,10,F
00060837,63,M
00020074,30,F
00083376,32,F
00005155,5,F
00037527,9,F
00067325,6,F
00079696,29,F
00048092,16,F
00038628,17,M
00023367,5,F
00042159,41,M
00073309,76,F
00024270,42,F
00063833,41,F
00000379,15,F
00068673,11,F
00043206,29,F
00029636,37,F
00094454,50,F
00090597,15,M
00041608,11,M
00020617,22,F
00071980,20,M
00083048,27,F
00079544,41,M
00035525,20,F
00076973,9,F
00036847,13,M
00024051,5,M
00004010,19,F
00033137,16,M
00022424,24,M
00008358,21,F
00067901,15,M
00043053,23,F
00001957,40,M
00092526,40,F
00039409,25,M
00023792,27,F
00054172,42,M
00067258,45,M
00072832,21,M
00008803,36,F
00006558,51,M
00068113,9,F
00040228,11,F
00090595,52,F
00017936,38,F
00080755,7,F
00071802,14,F
00081506,45,M
00023602,26,F
00006961,5,F
00089677,24,F
00007929,20,F
00021089,22,F
00082644,21,F
00029941,26,F
00015545,18,F
00072193,51,M
00073578,7,M
00007064,9,F
00007388,32,M
00094397,7,F
00072612,8,F
00047779,8,M
00033176,23,F
00036384,25,M
00001263,12,F
00044019,43,F
00045180,25,F
00086327,5,F
00084083,60,M
00075251,32,F
00084026,31,F
00017684,36,F
00083866,14,F
00041956,19,M
00057695,56,F
00041141,12,M
00031705,27,M
00032333,11,M
00044793,11,F
00090640,36,F
00041162,11,M
00066893,28,M
00077641,53,F
00046782,10,F
00061363,22,F
00001380,41,M
00057021,25,M
00054981,25,F
00014963,19,M
00025089,47,F
00051120,36,M
00092873,25,F
00090186,39,F
00062632,28,M
00018979,22,F
00087067,9,M
00041808,13,F
00017771,15,F
00063925,46,F
00091977,14,F
00021134,42,M
00050530,51,F
00039191,45,F
00079193,5,F
00059442,25,M
00018780,19,M
00038621,16,M
00004814,18,M
00014591,13,F
00027968,31,F
00075505,37,F
00088134,60,M
00028378,56,F
00001845,47,F
00088467,10,F
00055403,25,F
00077063,46,M
00089574,72,M
00038360,15,M
00000740,76,M
00040847,21,M
00029071,19,F
00072556,19,M
00030983,10,M
00041467,11,F
00031467,40,M
00031546,27,M
00078852,8,M
00083782,14,F
00059777,11,M
00014533,27,F
00027457,6,M
00021951,6,M
00071249,8,F
00061266,28,F
00026323,21,M
00085607,18,M
00060116,13,F
00024684,40,F
00082096,45,M
00074403,18,F
00025127,72,M
00081224,44,F
00019984,45,M
00021791,21,M
00003788,28,M
00062766,36,M
00080103,11,F
00085773,14,M
00067985,8,F
00039643,31,F
00061946,24,F
00024397,11,F
00000596,24,M
00043322,14,M
00018662,19,F
00025204,32,M
00000383,12,M
00018782,24,F
00021374,7,F
00007245,13,F
00004007,12,F
00091802,24,M
00065257,30,M
00046588,45,F
00051610,12,F
00048893,41,M
00005220,13,F
00071171,20,M
00004871,43,M
00064042,28,M
00006954,21,M
00074542,41,M
00050501,19,F
00017501,50,M
00049242,35,F
00042561,8,F
00027006,42,M
00025763,7,M
00004329,10,F
00036778,14,F
00085836,43,M
00031415,25,M
00009127,49,M
00003443,13,M
00047504,41,F
00059436,57,F
00056974,41,M
00063324,30,M
00020597,43,M
00058461,45,F
00046150,33,F
00034930,25,M
00060222,45,M
00089874,13,M
00021895,24,F
00077477,36,F
00079030,24,F
00043569,51,F
00061990,19,M
00088919,22,F
00004722,24,M
00076226,25,M
00093871,11,M
00040681,27,M
00071723,20,F
00017253,27,F
00067184,22,F
00045944,23,F
00044874,49,F
00029259,11,M
00094129,21,M
00046143,24,M
00035138,28,M
00081382,33,M
00059410,18,F
00030847,31,M
00023493,33,F
00001794,38,F
00088139,35,M
00004574,43,F
00027555,41,F
00072195,25,F
00005958,40,F
00046461,43,M
00032812,39,F
00085530,34,M
00049858,39,F
00034794,72,M
00061962,9,F
00079537,12,M
00027987,25,M
00091808,10,M
00064348,22,F
00006587,12,F
00083985,27,M
00009811,41,M
00053420,24,F
00066935,43,F
00033208,14,F
00051389,7,F
00032532,38,M
00069493,23,F
00074513,24,M
00089505,15,F
00089627,14,M
00018453,11,F
00023572,24,M
00091603,36,F
00067532,26,M
00070964,4,F
00080269,23,M
00037378,16,F
00057093,16,F
00040576,10,M
00091300,9,F
00017088,32,F
00000076,22,F
00014028,44,M
00072185,8,F
00041571,11,M
00057167,15,F
00078320,37,F
00017612,36,M
00064588,14,F
00057399,31,F
00037532,8,F
00033159,43,F
00067054,51,M
00051415,34,F
00070528,19,F
00017595,5,F
00070032,5,F
00023348,24,F
00043408,29,F
00029152,13,M
00084300,23,F
00073834,7,M
00023934,39,M
00076588,43,M
00083281,40,F
00042134,24,F
00057919,54,M
00050775,12,F
00034699,46,F
00029440,49,M
00071824,30,F
00070505,12,M
00031003,9,F
00093462,40,F
00059964,55,F
00030091,5,M
00035010,10,M
00021184,26,F
00019312,45,M
00089908,23,F
00073833,31,M
00037309,21,F
00003533,11,M
00087994,11,F
00028113,21,F
00035256,15,F
00070102,44,F
00026851,7,M
00068062,12,F
00062973,16,F
00047201,12,F
00050440,12,F
00003927,60,M
00049565,35,M
00039811,30,M
00070809,8,F
00009157,37,F
00065715,8,F
00055119,34,M
00009569,7,F
00027540,39,F
00034787,38,M
00014914,25,F
00062551,27,M
00026715,10,F
00025858,31,F
00005816,13,F
00018600,46,F
00019492,22,M
00077129,29,F
00069850,12,M
00033212,66,M
00007017,25,M
00030651,37,F
00032867,38,F
00006229,11,F
00035234,47,M
00024654,42,F
00045500,17,M
00056618,11,F
00055745,26,F
00049944,24,F
00051394,31,F
00065827,9,F
00064764,21,F
00066416,56,F
00085043,9,M
00090651,47,M
00046089,33,M
00053448,24,M
00017957,35,M
00068364,22,M
00024817,16,M
00001755,13,M
00023649,11,F
00003101,4,F
00005847,44,F
00020927,31,M
00062716,28,F
00037472,9,M
00029514,6,M
00072549,37,M
00069044,25,F
00076149,11,M
00087224,46,F
00049919,42,F
00058988,39,M
00066918,44,F
00091845,20,F
00016966,7,M
00067652,43,M
00071541,39,M
00023640,39,M
00016903,24,M
00064027,34,M
00065460,39,F
00033973,64,F
00048341,21,M
00028254,70,M
00057706,19,M
00039739,46,F
00002696,39,F
00060252,39,F
00009124,17,M
00019649,38,M
00048343,30,M
00058571,12,M
00034246,27,M
00022321,24,F
00074778,25,F
00049487,44,F
00058178,73,M
00000560,15,M
00024720,17,F
00086421,20,F
00083155,7,F
00065889,24,M
00062975,19,F
00028541,21,M
00002515,41,M
00004566,8,M
00086422,20,F
00074603,49,M
00024537,42,M
00077776,59,M
00000106,43,F
00061847,26,M
00021292,19,F
00019663,23,M
00044695,17,M
00073125,29,M
00072656,36,M
00083279,44,M
00051304,4,M
00042077,28,M
00073322,25,F
00059958,44,M
00049649,27,F
00043863,83,F
00083250,23,F
00078597,73,M
00050093,7,F
00028492,20,F
00063212,16,F
00039350,25,F
00000738,18,M
00091256,42,F
00004637,8,M
00087642,27,F
00072812,28,F
00055932,67,M
00074148,11,F
00015025,18,F
00074180,46,M
00016834,17,M
00053923,36,F
00073473,27,F
00083343,28,F
00091832,31,M
00003465,37,F
00079004,5,F
00067081,19,F
00093835,13,F
00002727,4,F
00094862,46,F
00027708,43,F
00049083,27,M
00089527,14,M
00019877,30,F
00003693,9,F
00009631,14,F
00028677,60,F
00094573,28,M
00039004,34,M
00017788,72,F
00054925,13,F
00093411,23,F
00081583,27,M
00046311,56,F
00066502,25,M
00024950,23,F
00024284,9,M
00057202,40,M
00003382,6,F
00071583,26,M
00055339,27,M
00072896,30,M
00080242,26,M
00046061,7,F
00030509,52,F
00045669,64,M
00054135,24,F
00030176,14,F
00063806,9,M
00086008,14,F
00007654,42,F
00018530,13,F
00045303,37,F
00065031,21,F
00021053,20,M
00023888,6,M
00051876,11,F
00082934,19,M
00031889,29,F
00019720,10,M
00079860,27,F
00041132,12,M
00009443,36,F
00079074,45,F
00027241,27,F
00027483,22,M
00082715,35,M
00039808,27,M
00076383,35,F
00062826,61,M
00034393,37,M
00014234,23,M
00063774,11,M
00025687,20,M
00029221,6,F
00091152,30,M
00044829,28,F
00008757,10,M
00071304,43,M
00055398,5,F
00048256,19,F
00060650,22,F
00062564,25,F
00066097,46,F
00068773,28,M
00093008,56,F
00022756,40,F
00043891,25,M
00055729,13,F
00083755,14,M
00092950,23,F
00040197,62,F
00088969,24,M
00063882,40,M
00068474,49,M
00016177,12,F
00018214,43,F
00050869,18,F
00070906,21,M
00083043,40,M
00055101,55,F
00083740,46,M
00024883,33,M
00002373,10,M
00022752,9,F
00047578,41,F
00004315,8,F
00001985,23,F
00089550,46,M
00051324,60,F
00062115,7,M
00075233,35,M
00009439,32,F
00014171,18,M
00017791,32,F
00066550,43,F
00032229,27,F
00078830,15,M
00078669,23,M
00048738,28,F
00046826,21,F
00038643,12,M
00082347,19,F
00076426,50,F
00005320,40,F
00040757,8,F
00077696,6,M
00073512,23,M
00067396,78,M
00065982,26,M
00040084,24,F
00094230,37,F
00090893,54,M
00059801,12,F
00022616,11,F
00082231,20,F
00015293,8,F
00009828,32,F
00056363,22,F
00077149,39,M
00020772,22,F
00020382,16,F
00039778,69,F
00056548,7,M
00042204,44,M
00005555,6,F
00077760,23,M
00046743,9,M
00079209,12,F
00004149,23,F
00063281,14,M
00075207,14,F
00091899,5,F
00029207,38,F
00075931,13,M
00003727,22,F
00084854,37,M
00076233,44,F
00041339,12,F
00034625,8,M
00064850,40,M
00017118,10,F
00006965,39,M
00052691,44,F
00094049,41,M
00031071,9,F
00082791,43,F
00084485,39,M
00094152,6,F
00024333,30,F
00056516,36,F
00021928,37,M
00005777,43,F
00088013,23,F
00071337,41,M
00033821,23,F
00057519,43,F
00082335,43,M
00091698,51,M
00024186,29,M
00041801,29,F
00045826,22,F
00055011,8,M
00070317,49,M
00061602,20,M
00043705,41,F
00020976,32,F
00089271,12,F
00072758,35,M
00080744,18,F
00057363,39,M
00065576,11,M
00023322,10,F
00001194,35,M
00043358,23,M
00056395,50,M
00020698,21,F
00014424,8,M
00030723,25,M
00025673,7,F
00022925,27,F
00028167,29,M
00050612,11,M
00025212,44,M
00077637,9,F
00007468,45,F
00080079,33,M
00018477,19,M
00022689,43,F
00025986,10,M
00014131,6,F
00062955,16,F
00058125,12,M
00032093,25,F
00045949,13,F
00049647,25,F
00063265,15,F
00079901,7,M
00081390,25,F
00021715,50,M
00002953,12,M
00044819,34,M
00078025,7,F
00023728,36,M
00024415,67,F
00059975,21,F
00058983,43,F
00090556,21,F
00003697,28,F
00067625,23,M
00092508,67,M
00068406,43,M
00057005,18,F
00048842,71,F
00047330,55,F
00067512,20,F
00046068,18,M
00080002,10,M
00078640,16,M
